id,timestamp,x,y,theta
1,2025-04-11 21:30:02.813647,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.008448,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.052923,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.093409,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.116051,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.148220,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.179222,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.212218,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.243236,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.276787,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.307795,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.340818,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.372349,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.404355,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.451362,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.484616,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.515605,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.546834,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.579392,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.611370,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.643410,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.676037,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.708023,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.740048,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.772604,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.804606,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.851637,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.883962,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.915975,0.8953125,0.5166666666666667,267.73949808885874
1,2025-04-11 21:30:03.946979,0.8953125,0.5166666666666667,267.73949808885874
